uid,group_id,source,locale,article_id,url,title,content,raw_category,content_hash,post_time,update_time,fetched_at,status,category,is_region_exclusive,push_status,source_endpoint
da8e32da0e2c4c9d2671fca2f7ed102851ca988c00c6d3175da7976283f18022,zoomex_3922,Zoomex,EN,3922,,"❤️ZOOMEX Valentine's Month Love Airdrop Event - Total Prize Pool $150,000","Dear Users,
Valentine's Day is approaching, and love is in the air. True love stems from trust, and lasting companionship begins with loyalty. To express our gratitude for your unwavering support, ZOOMEX proudly presents the 【Valentine's Month Love Airdrop Event】.
With heartfelt sincerity and delightful surprises, we'll accompany you through this sweet February, rewarding every ounce of your trust. Complete tasks to share in $150,000 in airdrop rewards! Let trading be more than just a transaction—let it be a heartfelt and reassuring journey shared with ZOOMEX.
⌛️ Event Period: 2026.02.06 - 2026.02.28 (10:00 UTC)
💌 Sweet Valentine's Check-in:
Complete daily check-in tasks during the event period to earn 1 Love Lottery chance. Achieve cumulative check-in milestones to unlock additional lottery chances—surprises escalate under our “fair, transparent, and impartial” system.
🔥 Cumulative Check-ins · Love Multipliers
・3 days cumulative: +2 extra draw chances
・7 days cumulative: +4 extra draw chances
・12 days cumulative: +7 extra draw chances
・18 days cumulative: +15 extra draw chances
💖 The longer you check in, the more love accumulates, and the richer your draw opportunities become. All love bonuses strictly follow the rules and accumulate automatically, bringing you step by step closer to the 【Valentine's Month Love Airdrop Grand Prize】—making surprises even more trustworthy!
💘 Valentine's Week Bonus Rewards
Event Period: February 9 – February 15
Complete daily check-in tasks during the event to earn 2 daily draw chances—doubling the love and surprises throughout Valentine's Week!
🧩 Community & Social Media Exclusive Welcome Gift
⌛️ Event Period: February 4, 2026 – February 26, 2026
🎊 Exclusive Perks for New Users
Join the official ZOOMEX community for the first time and complete the Google form
➜ Instantly receive 1 blind box lottery chance
📣 Social Media Engagement Rewards
Follow official ZOOMEX social media accounts and participate in designated activities for the first time
➜ Earn 3 additional weekly lottery chances
🍫 Event Rewards:
💎 Popular Cryptocurrency Airdrops
Claim ETH, XAUT, and more!
🎁 Premium Investment Vouchers
100% investment vouchers boost your assets—effortless wealth management, doubled returns!
💰 Commission Deduction Vouchers
$20 commission vouchers—launch your trading journey instantly, reduce costs, and trade smarter!
ZOOMEX remains committed to delivering a fairer, safer, and more personalized trading experience. Thank you for your continued support. May this token of appreciation bring you more surprises and rewards this February.
The ZOOMEX Team",145,da35d52bb2b2397033770d21e887504505b3ccbd13d08867813ed9ead159a6ea,2026-02-06T09:33:42Z,2026-02-06T09:34:07Z,2026-07-14T08:38:21Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
acadd3c9e52f0bef6d66cae97655cef5982476d654d703156055f7254ac36c5b,zoomex_3906,Zoomex,EN,3906,,"🔥【February XAUT Airdrop Event】Exclusive $20 XAUT Airdrop for New Users!","Dear Users：
Gold meets crypto assets—unleashing dual value this February! To reward new users joining ZOOMEX and let more experience the allure of digital trading anchored by gold, ZOOMEX proudly presents the [February XAUT Airdrop Event].
During the event, new users need only complete simple tasks to receive up to $20 worth of XAUT gold asset airdrop rewards. Seize this unprecedented opportunity where the crypto and precious metals markets converge.
📅 Event Period:
February 2, 2026, 10:00 – February 28, 2026, 10:00 (UTC)
🚀 Eligible Participants:
1. New users registering during the event period
2. Users who have not yet deposited funds after registration
🎁 Event Rewards:
1️⃣ Task 1: Registration
Register a ZOOMEX account and complete mobile verification during the event period to receive a $10 bonus.
2️⃣ Task 2: First Deposit
Deposit > $100 during the event period and maintain funds for >3 days.
3️⃣ Task 3: First Trade
Complete your first futures trade during the event period with a transaction amount > $100 to receive a $5 bonus.
4️⃣ Task 4: Complete KYC
Complete KYC verification for the first time during the event period to receive a $10 bonus.
⚠️ Important Notes
Rewards are only distributed to users who complete all tasks; partial completion will not qualify for any corresponding rewards.
📄Activity Rules:
1. Clicking the [Join Now] button and completing UTA account upgrade is required for successful participation.
2. This activity is exclusively for non-affiliate users. Affiliate user participation and related activities are excluded from event statistics.
3. Participants must complete at least 2 contract or spot trades during the event period to qualify for rewards. Benefits from this event cannot be claimed concurrently with other similar promotions.
4. Deposit bonuses are calculated based on the first deposit amount and require funds to remain in the account for at least 3 days after deposit.
5. Event rewards are contingent upon completing all designated tasks. Participants failing to complete all tasks will not receive rewards.
6. All rewards will be distributed within 5 business days after the event concludes. Accounts must maintain a net equity exceeding $50 at the time of reward distribution.
7. The Bonus reward issued in this event carries a 30% attrition rate, is valid for 10 days, and is limited to a maximum of 20 trades.
8. ZOOMEX reserves the right to disqualify users and revoke related rewards if multiple accounts are used for duplicate participation, malicious arbitrage, or other fraudulent/abusive activities.
9. ZOOMEX retains the right to modify, adjust, and provide final interpretation of these event rules without prior notice.
Sincerely,
The ZOOMEX Te",145,ae2f7a59b70197b0f58871ce37822cf9fa63557f7af3aee06a4a266ebecc8b3f,2026-02-02T04:56:54Z,2026-02-05T04:55:59Z,2026-07-14T08:38:22Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
64f52b6d01527a213c61c9e5d7e20de676d3c9bd1dc855c7322ebb6d5a69d889,zoomex_3903,Zoomex,EN,3903,,"Zoomex Community Exclusive Trading Volume Event — Share $50,000 in Rewards!","Dear Zoomex User,
The Zoomex Community Exclusive Trading Volume Event is now live!
Trade during the event to share a 50,000 USDT prize pool, including 30,000 USDT Trading Bonus + VIP2 Experience Cards, plus 20,000 USDT Trading Bonus for trading streak rewards.
Don’t miss your chance to earn multiple rewards simply by trading!
🗓 Event Time: Feb. 2 10:00 - Feb.15 10:00 (UTC)
🎉 Benefit 1: Trade to Share 30,000 USDT
During the event, reach the required trading volume to claim your corresponding reward and share the 30,000 USDT pool.
Rewards are based on the highest tier reached.
Trading Volume & Reward Tiers:
≥ 100,000 USDT — 30 USDT Bonus + VIP2 7-Day Trial
≥ 50,000 USDT — 15 USDT Bonus
≥ 10,000 USDT — 5 USDT Bonus
≥ 2,000 USDT — 2 USDT Bonus
*Rewards do not stack. Only the highest tier will be issued.
🎁 Benefit 2: Trade Daily, Earn Daily — Share 20,000 USDT
Complete the required trading streak + daily minimum trading volume to receive additional Trading Bonus rewards and share the 20,000 USDT prize pool!
5 consecutive days -$10,000 → 3 USDT Bonus
7 consecutive days - $21,000 → 7 USDT Bonus
12 consecutive days - $60,000 → 15 USDT Bonus
📜 Event Rules
Users must click “Register Now” on the event page to join.
Please complete phone/email verification for reward distribution.
Rewards will be issued as Trading Bonuses.
Total prize pool: 50,000 USDT. The event ends early if the pool is fully distributed.
Trading Bonus usage follows the rules in the Reward Center.
Malicious behavior (multi-accounting, abuse, fraud) will result in disqualification.
Zoomex reserves the final interpretation right of this event.",145,f70d90c2dd64fce7425f13731af40c0e9b20c4b0416611829803759d3187e082,2026-02-01T06:33:37Z,2026-02-02T05:06:38Z,2026-07-14T08:38:23Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
97109f6d43840b21f6dd1d02195e5af564cb9c02effe38902f9932e844512df5,zoomex_3901,Zoomex,EN,3901,,"🎄 February Yield Boost Plan | New Users Only · 180% APR","The February “Yield Boost Plan” is officially live. Zoomex introduces two exclusive saving products, available to different user groups:
- February New Users Only: Limited to users who register between 00:00 on Feb 1, 2026 and 23:59 on Feb 28, 2026 (UTC)
- Limited Reward | Invitation Only: Visible only to eligible invited users
📅 Subscription Period (UTC):
00:00 on Feb 1, 2026 – 23:59 on Feb 28, 2026
🎁 Exclusive Saving Product A (February New Users):
Subscription Asset: USDT
Term: 5 days
APR: 180%
Minimum Subscription per User: 1 USDT
Maximum Subscription per User: 150 USDT
🎁 Exclusive Saving Product B (Limited Reward | Invitation Only):
Subscription Asset: USDT
Term: 5 days
APR: 188%
Minimum Subscription per User: 1 USDT
Maximum Subscription per User: 150 USDT
Display Method: Visible only to eligible invited users (subject to actual page display)
Terms & Conditions
1. This campaign includes two types of participants:
- Users who register and complete mobile verification during the campaign period (Feb 1–Feb 28) are eligible for the “February New Users | Direct Display” exclusive saving product;
- “Limited Reward | Invitation Only” is an invite-only product, available only to selected eligible users. Eligibility is subject to the actual page display.
2. Both exclusive saving products are 5-day fixed-term savings. The minimum subscription amount is 1 USDT and the maximum is 150 USDT per user. Limited quota, first come, first served.
3. This campaign is only available to users in selected regions. Certain products or features may not be available in your region due to local laws or regulations.
4. All participants must comply with the Zoomex Terms of Service. Zoomex reserves the right to disqualify users involved in malicious activities, including but not limited to multiple-account arbitrage or fraud.
5. Zoomex reserves the right to amend the campaign terms at any time without prior notice.
6. Zoomex reserves the final right of interpretation of this campaign. For inquiries, please contact our customer support team.",145,0e94788d3f52d584d1f94852763f58f260801b9f4496b576f25dd5c9bd157163,2026-01-30T10:35:38Z,2026-01-30T10:36:41Z,2026-07-14T08:38:24Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
96e26ddf8288ddc8a9b321b047ca2a70db6d27375395dbe7ab40df3dbc000f78,zoomex_3896,Zoomex,EN,3896,,"🏆ZOOMEX Premier League Prediction Event Officially Launches｜Watch the Premier League and Win Amazing Prizes","Dear Users,
The Premier League season is in full swing! ZOOMEX teams up with goalkeeping legend [Emiliano Martínez] to launch the Premier League Prediction Points Event 🔥 Participate in match predictions and forecast outcomes to accumulate points. Redeem points for crypto assets, physical luxury gifts, and enter lucky draws to take home rewards!
📅 Event Schedule
・Prediction Period: 2026.01.29 10:00 – 03.02 23:59 (UTC)
・Points Validity Period: 2026.01.29 10:00 – 03.10 23:59 (UTC)
・Reward Distribution Period: 2026.03.11 – 03.17
✨ Participation Requirements
Complete UTA account upgrade with net assets > 30 USDT
💝 Event Rewards
🎯 1 ｜Point Redemption Rewards
⚽ Emiliano Martínez Sneakers (Limited to 5 pairs)
💰 Limited-Edition ETH / SOL / XRP / XAUT Airdrops!
🎟 Generous Prizes: Position Opening Vouchers / Trial Funds / Fee Credits!
🎁 2 ｜Lottery Prize Pool
📱 Apple iPhone 17 Pro Max 512G
💰 DOGE / SHIB / PEPE / SUI / MNT Popular Coin Airdrops!
🎟 Bonuses / Coupons / Position Opening Vouchers & More Official Exclusive Perks!
⚽ Watch the Premier League & Earn Rewards—Join ZOOMEX's Premier League Prediction Event Now!
The ZOOMEX Team",145,7a424252473d26d000b93d9b38c044a027fa7504409d244cba13e0fcae35a935,2026-01-29T11:47:18Z,2026-01-29T11:50:37Z,2026-07-14T08:38:25Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
eddcd588e6b5d86d72f0aa11dd92d5409228a7fb516d30961813947d09c90e86,zoomex_3872,Zoomex,EN,3872,,"🎡ZOOMEX 2026 New Year Mission Rewards Season — $50,000 Total Prize Pool Awaiting You!","Dear ZOOMEX User
Great news for the New Year! 🎊
The ZOOMEX 2026 New Year Mission Rewards Season is officially here, with a total prize pool of up to $50,000, and everyone has a chance to share the spoils!
During the event, simply participate in trading, and you can easily share in the $50,000 prize pool! This includes a $400 airdrop grand prize + $500 new user deposit reward. You can win up to $900 in luxurious benefits to kickstart your New Year’s trading in style!
📅 Event Time: January 15, 2025, 10:00 – January 31, 2025, 10:00 (UTC)
🎁 Event Highlights
🆕 New User Exclusive Benefits: Register and complete mobile verification to receive a $10 bonus
❤️ Deposit Rewards: Get up to $500 new user deposit reward
💰 Trading Rewards: Enjoy up to $400 in airdrop rewards
💬 Community Interaction Rewards: Join the official community to receive a $5 welcome reward
🪧 Event Rules:
1. To participate in this event, you must click the [Join Now] button and complete the UTA account upgrade.
2. This event is only open to non-agent users; agent users are not eligible to participate.
3. A total trading volume of $10,000 must be completed during the event, and event rewards cannot be claimed concurrently with other similar events.
4. Deposit rewards will be calculated based on the net deposit amount. If the net deposit does not meet the required threshold, the reward will be canceled.
5. All rewards will be distributed within 7 business days after the event ends. The account’s net asset must remain > $50, and no withdrawal actions can be made before the reward is issued.
6. The bonus reward issued in this event will be subject to a 30% reduction, with an expiry period of 10 days and limited to 30 transactions.
7. If multiple accounts are used to participate in the event, or if any fraudulent, abusive, or malicious behavior is detected, ZOOMEX reserves the right to cancel participation and revoke the rewards.
8. ZOOMEX reserves the right to modify, adjust, or make the final interpretation of the event rules without prior notice.",145,40819cbcb4da109cf630f214ba2383b42b4fc35b63bd9424919fe187002c2277,2026-01-15T08:36:24Z,2026-01-27T08:53:06Z,2026-07-14T08:38:26Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
8b299059d5e18961d910b5fe91e3d8d08d50169503736dc57929a21c715356b4,zoomex_3886,Zoomex,EN,3886,,"⚽️ ZOOMEX Premier League Prediction Event | Early Bird Registration Now Live","Dear User,
The Premier League action is officially underway!
ZOOMEX × Emiliano Martínez proudly presents the Premier League Prediction Points Event. Join the predictions, forecast match results, and earn points to redeem crypto assets, premium physical rewards, and lucky draw prizes.
🔔 Early Bird Benefits – Limited-Time Free Points
Users who complete registration during the early bird period will receive 10 points for free, credited automatically — no predictions required!
📅 Early Bird Registration Period:
January 22, 2026 – January 29, 2026 (10:00 UTC)
📅 Early Bird Points Distribution:
January 29, 2026 – February 3, 2026 (10:00 UTC)
📅 Prediction Event Period:
January 29, 2026 – March 2, 2026 (23:59 UTC)
✨ Eligibility Requirements:
Complete the UTA account upgrade and maintain net assets greater than $30.
🎮 Event 1: Earn Points & Redeem Premium Rewards
Points earned during the event accumulate continuously and can be easily redeemed for exciting rewards.
🏆 Points Redemption Rewards Include:
⚽️ Signed Emiliano Martínez Football Boots (Limited to 5 pairs)
💰 0.1 ETH / 1 SOL / XRP / XAUT
🎟 Position Airdrop Vouchers / Bonus / Fee Discount Vouchers and other trading rewards
🎢 Event 2: Lucky Draw
Meet the points requirements to enter the lucky draw and turn your points into winning opportunities!
🚀 Lucky Draw Prize Pool Includes:
DOGE / SHIB / PEPE / SUI / MNT
Bonus / Position Airdrop Vouchers / Fee Discount Vouchers and more exciting rewards
📕 Points Usage Opens:
January 29, 2026 at 10:00 UTC
The Premier League has kicked off — and the real advantage belongs to those who enter early.
Join the ZOOMEX Premier League Prediction Event now, enjoy the matches, and take the rewards home with you!
Zoomex Team",145,d682c41b159622baf96ec30d1ab02946e5f3849b3ce05a286f658a79a4ba81d4,2026-01-22T14:37:28Z,2026-01-25T15:41:56Z,2026-07-14T08:38:27Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
7ab792093d4d1fa2c596cde135679cba24567f492cb152825d46eedc3b32a519,zoomex_3878,Zoomex,EN,3878,,"Zoomex Community Exclusive Trading Volume Event — Share $50,000 in Rewards!","Dear Zoomex User,
The Zoomex Community Exclusive Trading Volume Event is now live!
Trade during the event to share a 50,000 USDT prize pool, including 30,000 USDT Trading Bonus + VIP2 Experience Cards, plus 20,000 USDT Trading Bonus for trading streak rewards.
Don’t miss your chance to earn multiple rewards simply by trading!
🗓 Event Time: Jan. 19 10:00 - Feb.1 10:00 (UTC)
🎉 Benefit 1: Trade to Share 30,000 USDT
During the event, reach the required trading volume to claim your corresponding reward and share the 30,000 USDT pool.
Rewards are based on the highest tier reached.
Trading Volume & Reward Tiers:
≥ 100,000 USDT — 30 USDT Bonus + VIP2 7-Day Trial
≥ 50,000 USDT — 15 USDT Bonus
≥ 10,000 USDT — 5 USDT Bonus
≥ 2,000 USDT — 2 USDT Bonus
*Rewards do not stack. Only the highest tier will be issued.
🎁 Benefit 2: Trade Daily, Earn Daily — Share 20,000 USDT
Complete the required trading streak + daily minimum trading volume to receive additional Trading Bonus rewards and share the 20,000 USDT prize pool!
5 consecutive days -$10,000 → 3 USDT Bonus
7 consecutive days - $21,000 → 7 USDT Bonus
12 consecutive days - $60,000 → 15 USDT Bonus
📜 Event Rules
Users must click “Register Now” on the event page to join.
Please complete phone/email verification for reward distribution.
Rewards will be issued as Trading Bonuses.
Total prize pool: 50,000 USDT. The event ends early if the pool is fully distributed.
Trading Bonus usage follows the rules in the Reward Center.
Malicious behavior (multi-accounting, abuse, fraud) will result in disqualification.
Zoomex reserves the final interpretation right of this event.",145,7b5084f4e50a8c76fa31d020aa3696f5debc3c2e8c1ce00786b7bafa7f98607b,2026-01-19T05:50:32Z,2026-01-19T06:04:53Z,2026-07-14T08:38:28Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
febfd4919cfc778c7f661d06d66f399dc30b6daf3003b070e6c7b624597557cb,zoomex_3856,Zoomex,EN,3856,,"New Year Mystery Box · Fortune Awaits!   Grab Your Share of a $100,000 Prize Pool!","Dear Users,
Your first New Year Mystery Box, guarded by the ultimate luck keeper!
As 2026 kicks off, ZOOMEX launches its annual Grand Mystery Box event for users worldwide — powered by Emiliano Martínez! Unlock a $100,000 prize pool, and every box opened is a thrilling shot at top rewards!
Event Period: Jan 5, 2026 – Jan 25, 2026 (10:00 UTC)
🏆 Daily Check-In = Mystery Box Key
Complete the designated daily check-in task to earn 1 mystery box draw. Cumulative check-ins grant additional chances!
🔥 Cumulative Check-In Bonus:
3 consecutive days: +2 draws
7 consecutive days: +4 draws
12 consecutive days: +5 draws
18 consecutive days: +10 draws
👉 The longer you check in, the more draws you get, bringing you closer to the luck keeper’s grand prize!
🌤️ Weekend Bonus
Check in on Saturdays and Sundays
➜ Earn 1 extra mystery box draw
🧩 Community & Social Media Welcome Rewards
Event Period: Jan 5, 2026 – Jan 23, 2026
🎊 New User Exclusive
Join the ZOOMEX official community for the first time and fill out the Google form
➜ Instantly earn 1 mystery box draw
📣 Social Media Interaction Bonus
Follow ZOOMEX official social media and participate in designated activities for the first time
➜ Earn 3 extra draws per week
🏆 Grand Mystery Box Prize Pool (Random Rewards)
This New Year Mystery Box gathers the highest-value rewards of the year, all randomly distributed:
🔥 Spot airdrops of BTC, ETH, and other major cryptocurrencies
📱 Latest high-end digital products
🇦🇷 Martínez autographed jerseys & limited edition sneakers
🎁 ZOOMEX merchandise & New Year mystery gifts
🎉 More surprise prizes continuously added!
Start your New Year with your first mystery box and let the luck keeper watch over your fortune. ZOOMEX is with you in claiming the $100,000 prize pool!
The ZOOMEX Team",145,af2f13a71e97dd7f7a0e832a9c524f947f9e90afe7b6deff6d83e6e1392db93e,2026-01-05T09:23:01Z,2026-01-05T11:10:23Z,2026-07-14T08:38:29Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
47422b266c04a61a93a4bc0ba7fcd20c63ba7bae0116c66e247a334d0bbe100d,zoomex_3855,Zoomex,EN,3855,,"Zoomex Community Exclusive Trading Volume Event — Share $50,000 in Rewards!","Dear Zoomex User,
The Zoomex Community Exclusive Trading Volume Event is now live!
Trade during the event to share a 50,000 USDT prize pool, including 30,000 USDT Trading Bonus + VIP2 Experience Cards, plus 20,000 USDT Trading Bonus for trading streak rewards.
Don’t miss your chance to earn multiple rewards simply by trading!
🗓 Event Time: Jan. 5 10:00 - Jan.18 10:00 (UTC)
🎉 Benefit 1: Trade to Share 30,000 USDT
During the event, reach the required trading volume to claim your corresponding reward and share the 30,000 USDT pool.
Rewards are based on the highest tier reached.
Trading Volume & Reward Tiers:
≥ 100,000 USDT — 30 USDT Bonus + VIP2 7-Day Trial
≥ 50,000 USDT — 15 USDT Bonus
≥ 10,000 USDT — 5 USDT Bonus
≥ 2,000 USDT — 2 USDT Bonus
*Rewards do not stack. Only the highest tier will be issued.
🎁 Benefit 2: Trade Daily, Earn Daily — Share 20,000 USDT
Complete the required trading streak + daily minimum trading volume to receive additional Trading Bonus rewards and share the 20,000 USDT prize pool!
5 consecutive days -$10,000 → 3 USDT Bonus
7 consecutive days - $21,000 → 7 USDT Bonus
12 consecutive days - $60,000 → 15 USDT Bonus
📜 Event Rules
Users must click “Register Now” on the event page to join.
Please complete phone/email verification for reward distribution.
Rewards will be issued as Trading Bonuses.
Total prize pool: 50,000 USDT. The event ends early if the pool is fully distributed.
Trading Bonus usage follows the rules in the Reward Center.
Malicious behavior (multi-accounting, abuse, fraud) will result in disqualification.
Zoomex reserves the final interpretation right of this event.",145,8a3a26f7f181668029a9f01be3fe6acbc4c6a4e7b1d7627a6f0e4eb8f8161352,2026-01-05T04:20:03Z,2026-01-05T04:20:45Z,2026-07-14T08:38:30Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
d163a96cb60e5ac099a576b4864be21bf87232fd278243055f628dd2a5a367fd,zoomex_3829,Zoomex,EN,3829,,"🎄 Holiday Yield Boost Program | New User Exclusive 180% APR","To celebrate Christmas and New Year, we’re excited to launch the Holiday Yield Boost Program, offering new users an exclusive savings experience.
During the campaign period, newly registered users who complete mobile number verification can subscribe to a 5-day USDT fixed savings product and enjoy a festive promotional annualized yield of up to 180%, kicking off your crypto earning journey.
📅 Campaign Period (UTC):
Dec 21, 2025, 10:00 – Jan 21, 2026, 10:00
🎁 Product Details:
Subscription Asset: USDT
Term: 5 days
Promotional APR: 180%
Minimum Subscription: 1 USDT per user
Maximum Subscription: 150 USDT per user
Terms & Conditions
1. This promotion is only available to users who register during the campaign period and complete mobile number verification.
2. The new user exclusive product applies to a 5-day fixed savings plan. The minimum subscription amount is 1 USDT, and the maximum is 150 USDT per user. Availability is limited and offered on a first-come, first-served basis.
3. This promotion is only available in selected regions. Certain products or features may not be accessible in your jurisdiction due to local laws or regulatory restrictions.
4. Participation may be restricted in some regions.
5. All participants must comply with the Zoomex Terms of Service. Zoomex reserves the right to disqualify users involved in malicious activities, including but not limited to multi-account arbitrage or fraudulent behavior.
6. Zoomex reserves the right to modify or terminate this promotion at any time without prior notice.
7. Zoomex reserves the final interpretation rights of this promotion. For inquiries, please contact the customer support team.",145,61f46010a8f75761197f5cda2b9dd2fec9fa21699620142d966b8c239d34977b,2025-12-22T09:35:06Z,2025-12-23T11:00:47Z,2026-07-14T08:38:31Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
fb61940d6607f8b603bef118d538376c9c4cabf9b91eadbba477245e4e05919b,zoomex_3832,Zoomex,EN,3832,,"🎄 Christmas Golden Snowball Challenge — Grab a Share of $50,000 in Rewards!","Dear ZOOMEX Users,
The year-end Christmas celebration has officially begun! This Christmas, we’ve prepared a truly “the more you play, the more you gain” festive event just for you — the Christmas Golden Snowball Challenge is here!
During the event, simply complete designated tasks to accumulate your own Snowballs. The more Snowballs you roll, the greater the rewards you unlock — with a chance to share a massive $50,000 prize pool!
📅 Event Period： Dec 22, 2025 – Dec 31, 2025 (UTC 10:00)
🎮 How It Works | Snowball Accumulation Mechanism
Complete designated registration / deposit / trading tasks to earn Snowballs and unlock corresponding rewards.
🆕 Task 1 | Snowball Awakening (Beginner Task)
Register + Mobile Verification  👉 🎁 $10 Trial Bonus + 1 Snowball
💵 Task 2 | Snowball Rolling (Deposit Task)
First Deposit ≥ $50 👉 🎁 $50 Bonus + 1 Snowball
First Deposit ≥ $200 👉 🎁 $50 Bonus + 1 Snowball
First Deposit ≥ $500 👉 🎁 $150 Bonus + 3 Snowballs
📈 Task 3 | Snowball Evolution (Trading Task)
First trade with ≥ 1 USDT volume 👉 🎁 $10 Bonus + 1 Snowball
Cumulative trading volume ≥ $10,000 👉 🎁 $100 Position Voucher + 1 Snowball
Cumulative trading volume ≥ $50,00  👉 🎁 $500 Position Voucher + 2 Snowballs
Cumulative trading volume ≥ $200,00  👉 🎁 $1,000 Position Voucher + 5 Snowballs
Cumulative trading volume ≥ $500,000 👉 🎁 $2,000 Position Voucher + 10 Snowballs
🏆 Snowball Milestone Rewards
Accumulate 3 Snowballs 🎁 $20 Bonus
Accumulate 7 Snowballs 🎁 $50 Bonus
Accumulate 13 Snowballs 🎁 40% Trading Fee Rebate
Accumulate 20 Snowballs 🎁 $50 BTC Airdrop
🎄 Christmas-exclusive rewards — miss it and wait another year!Join the Christmas Golden Snowball Challenge now, complete tasks, roll your Snowballs, and unlock generous rewards as you celebrate the year-end trading season with ZOOMEX.
Event Rules
1. Users must complete mobile phone verification and click the “Join Now” button to be considered successfully enrolled in the event.
2. During the event period, users must complete at least two futures or spot trades to be eligible for rewards. Rewards from this event cannot be combined with other similar promotional offers.
3. All rewards will be distributed within 5 business days after the event ends. At the time of distribution, participants must maintain a minimum net asset balance of over USD 50, and no withdrawals are allowed during the reward distribution period.
4. Bonuses issued in this event are subject to a 50% deduction rate, with a validity period of 10 days and a limit of 20 trades. Once the trade limit is reached or the bonus expires, any remaining bonus will be automatically reclaimed.
5. This event is only open to non-agent users. Participation and related activities by agent accounts will not be included in the event statistics.
6. If any user is found to be using multiple accounts, engaging in malicious arbitrage, or involved in fraudulent or abusive behavior, ZOOMEX reserves the right to disqualify the user and revoke all related rewards.
7. ZOOMEX reserves the right to modify, adjust, and provide final interpretation of these event rules without prior notice.",145,73a6d86640f772692b70f996f3c88c02ba3ff065cbcafae42f324d9f6725753b,2025-12-22T09:57:29Z,2025-12-22T09:57:45Z,2026-07-14T08:38:33Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
d0ee5a7fdf1862c1fadc99b39b368aaa87c01167f4504a85a11cf7f5dce6ee63,zoomex_3828,Zoomex,EN,3828,,"Zoomex Community Exclusive Trading Volume Event — Share $50,000 in Rewards!","Dear Zoomex User,
The Zoomex Community Exclusive Trading Volume Event is now live!
Trade during the event to share a 50,000 USDT prize pool, including 30,000 USDT Trading Bonus + VIP2 Experience Cards, plus 20,000 USDT Trading Bonus for trading streak rewards.
Don’t miss your chance to earn multiple rewards simply by trading!
🗓 Event Time: Dec.22 10:00 - Jan.4 10:00 (UTC)
🎉 Benefit 1: Trade to Share 30,000 USDT
During the event, reach the required trading volume to claim your corresponding reward and share the 30,000 USDT pool.
Rewards are based on the highest tier reached.
Trading Volume & Reward Tiers:
≥ 100,000 USDT — 30 USDT Bonus + VIP2 7-Day Trial
≥ 50,000 USDT — 15 USDT Bonus
≥ 10,000 USDT — 5 USDT Bonus
≥ 2,000 USDT — 2 USDT Bonus
*Rewards do not stack. Only the highest tier will be issued.
🎁 Benefit 2: Trade Daily, Earn Daily — Share 20,000 USDT
Complete the required trading streak + daily minimum trading volume to receive additional Trading Bonus rewards and share the 20,000 USDT prize pool!
5 consecutive days -$10,000 → 3 USDT Bonus
7 consecutive days - $21,000 → 7 USDT Bonus
12 consecutive days - $60,000 → 15 USDT Bonus
📜 Event Rules
Users must click “Register Now” on the event page to join.
Please complete phone/email verification for reward distribution.
Rewards will be issued as Trading Bonuses.
Total prize pool: 50,000 USDT. The event ends early if the pool is fully distributed.
Trading Bonus usage follows the rules in the Reward Center.
Malicious behavior (multi-accounting, abuse, fraud) will result in disqualification.
Zoomex reserves the final interpretation right of this event.",145,cf50bf9e96ae87c500f4ef1ee51184ec04103216a8102f5c48ae594155e056cb,2025-12-22T04:21:59Z,2025-12-22T05:12:45Z,2026-07-14T08:38:34Z,new,campaign,0,pending,https://api2.zoomex.com/gw/pub/v1/helpCenter/getArticleListByMenuId
